0, 9, 0, 74, 45.90
1, 9, 0, 75, 47.58
0, 265, 0, 74, 45.66
1, 11106, 0, 72, 45.63
0, 11136, 28, 72, 45.66
1, 11106, 0, 72, 45.63
0, 11136, 25, 72, 45.66
1, 11106, 0, 71, 45.39
0, 11136, 24, 71, 45.42
1, 11106, 0, 71, 45.39
0, 11136, 0, 71, 44.68
1, 11106, 91, 71, 52.39
0, 11136, 0, 71, 44.68
1, 11106, 92, 71, 52.14
0, 11136, 0, 71, 43.95
1, 11106, 89, 71, 52.14
0, 11136, 0, 70, 44.20
1, 11106, 85, 71, 52.14
0, 11826, 100, 73, 150.12
1, 11518, 0, 70, 50.85
0, 11826, 100, 75, 160.09
1, 11520, 0, 70, 51.06
0, 11826, 100, 76, 144.02
1, 11520, 0, 70, 50.99
0, 11826, 0, 72, 53.06
1, 11906, 99, 73, 199.74
0, 11826, 0, 71, 52.17
1, 11906, 100, 74, 180.38
0, 11826, 100, 75, 144.99
1, 11906, 0, 72, 53.35
0, 11826, 100, 76, 151.83
1, 11906, 0, 71, 52.87
0, 11826, 0, 74, 54.32
1, 11906, 100, 73, 167.21
0, 11826, 0, 72, 52.93
1, 11906, 100, 74, 160.46
0, 11826, 0, 73, 216.01
1, 11906, 100, 73, 55.56
0, 11826, 100, 75, 208.28
1, 11906, 0, 71, 53.18
0, 11826, 100, 76, 166.75
1, 11906, 0, 71, 53.03
0, 11826, 0, 73, 53.64
1, 11906, 100, 74, 146.66
0, 11826, 0, 72, 52.83
1, 11906, 100, 74, 203.54
0, 11826, 100, 75, 164.57
1, 11906, 0, 72, 54.55
0, 11826, 100, 76, 214.14
1, 11906, 0, 71, 53.74
0, 11826, 81, 75, 56.68
1, 11906, 34, 72, 203.52
0, 11826, 0, 73, 53.70
1, 11906, 100, 74, 149.94
0, 11826, 0, 72, 53.17
1, 11906, 100, 75, 147.07
0, 11826, 100, 76, 226.82
1, 11906, 0, 72, 54.10
0, 11826, 100, 77, 210.11
1, 11906, 0, 71, 53.41
0, 11826, 0, 74, 54.87
1, 11906, 100, 73, 157.81
0, 11826, 0, 73, 53.86
1, 11906, 100, 75, 148.51
0, 11826, 100, 75, 219.11
1, 11906, 0, 73, 55.04
0, 11826, 100, 76, 186.59
1, 11906, 0, 71, 53.63
0, 11826, 100, 77, 157.57
1, 11906, 0, 71, 53.55
0, 11826, 0, 73, 54.32
1, 11906, 100, 74, 156.06
0, 11826, 0, 73, 53.81
1, 11906, 100, 75, 201.43
0, 12010, 100, 76, 199.66
1, 12078, 0, 72, 54.24
0, 12010, 100, 77, 186.67
1, 12078, 0, 71, 53.28
0, 12010, 0, 75, 55.72
1, 12078, 100, 73, 181.51
0, 12010, 100, 77, 176.18
1, 12078, 100, 74, 205.09
0, 12010, 100, 78, 168.89
1, 12078, 48, 73, 56.41
0, 12010, 60, 77, 224.53
1, 12078, 100, 75, 187.09
0, 12010, 100, 78, 165.84
1, 12078, 100, 75, 167.89
0, 12010, 100, 79, 193.00
1, 12078, 0, 73, 55.69
0, 12010, 100, 78, 173.45
1, 12078, 100, 75, 149.21
0, 12010, 100, 79, 219.13
1, 12078, 100, 75, 210.76
0, 12010, 100, 79, 158.20
1, 12078, 0, 74, 55.52
0, 12010, 0, 76, 54.10
1, 12078, 100, 76, 152.73
0, 12010, 0, 75, 53.41
1, 12078, 100, 76, 146.59
