timestamp,index,temperature.gpu,power.draw,utilization.gpu,memory.used,clocks.current.graphics,clocks.current.memory,pstate,clocks_event_reasons.active
2026/09/19 02:40:45.454, 0, 70, 52.15, 0, 15599, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:45.462, 1, 70, 52.36, 0, 14718, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:46.477, 0, 74, 146.15, 100, 16001, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:46.481, 1, 70, 51.85, 0, 14718, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:47.487, 0, 75, 150.60, 100, 16001, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:47.490, 1, 72, 165.67, 100, 15120, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:48.496, 0, 75, 157.30, 100, 16001, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:48.499, 1, 73, 108.24, 100, 15120, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:49.506, 0, 76, 174.42, 100, 16001, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:49.510, 1, 74, 150.07, 100, 15120, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:50.518, 0, 76, 225.07, 98, 16001, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:50.521, 1, 74, 219.75, 30, 15120, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:51.535, 0, 77, 188.46, 100, 16001, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:51.541, 1, 75, 221.98, 100, 15120, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:52.548, 0, 77, 180.48, 100, 16001, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:52.551, 1, 75, 154.70, 100, 15120, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:53.560, 0, 77, 198.52, 100, 16001, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:53.563, 1, 75, 71.55, 100, 15120, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:54.577, 0, 78, 196.18, 100, 16001, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:54.580, 1, 76, 164.44, 100, 15120, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:55.590, 0, 78, 151.55, 98, 16001, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:55.593, 1, 75, 146.38, 0, 15120, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:56.602, 0, 78, 195.05, 100, 16001, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:56.605, 1, 76, 207.55, 100, 15120, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:57.615, 0, 79, 214.05, 100, 16001, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:57.618, 1, 76, 226.69, 100, 15120, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:58.627, 0, 79, 231.38, 100, 16001, 1328, 715, P0, 0x0000000000000000
2026/09/19 02:40:58.630, 1, 77, 172.77, 100, 15120, 1328, 715, P0, 0x0000000000000000
