0, 9, 0, 76, 52.86
1, 9, 0, 76, 48.26
0, 9, 0, 76, 53.83
1, 9, 0, 76, 48.26
0, 9, 0, 75, 53.88
1, 9, 0, 75, 39.11
0, 9, 0, 75, 53.63
1, 9, 0, 75, 38.86
0, 9, 0, 75, 53.63
1, 9, 0, 75, 38.62
0, 9, 0, 75, 53.63
1, 9, 0, 75, 38.62
0, 9, 0, 75, 53.39
1, 9, 0, 74, 38.36
0, 265, 0, 75, 53.35
1, 265, 0, 74, 47.05
0, 265, 0, 74, 52.86
1, 7002, 0, 74, 46.08
0, 7064, 27, 74, 53.35
1, 7002, 0, 73, 45.84
0, 7064, 25, 73, 53.10
1, 7002, 0, 73, 45.84
0, 7064, 0, 73, 52.61
1, 7002, 98, 73, 53.79
0, 7064, 0, 73, 52.12
1, 7002, 95, 73, 53.79
0, 7798, 100, 76, 172.01
1, 7352, 0, 73, 52.79
0, 7798, 100, 77, 170.37
1, 7352, 0, 73, 53.06
0, 7798, 0, 75, 54.55
1, 7778, 99, 75, 173.51
0, 7798, 5, 76, 161.73
1, 7778, 3, 75, 56.17
0, 7798, 100, 78, 155.15
1, 7778, 0, 74, 54.21
0, 7798, 0, 75, 55.30
1, 7778, 100, 76, 148.64
0, 7798, 50, 76, 215.87
1, 7778, 65, 76, 57.23
0, 7798, 100, 78, 213.94
1, 7778, 0, 74, 54.33
0, 7798, 0, 76, 55.64
1, 7778, 100, 76, 187.79
0, 8138, 3, 75, 220.21
1, 8086, 100, 77, 58.19
0, 8138, 100, 78, 208.97
1, 8086, 0, 74, 54.58
0, 8138, 0, 77, 56.23
1, 8086, 100, 76, 167.81
0, 8138, 0, 75, 54.77
1, 8086, 100, 78, 171.81
0, 8138, 100, 79, 198.57
1, 8086, 0, 75, 55.61
0, 8138, 100, 79, 183.82
1, 8086, 100, 76, 211.83
0, 8138, 100, 80, 149.43
1, 8086, 100, 78, 199.38
0, 8138, 100, 79, 174.99
1, 8086, 100, 78, 186.14
0, 8138, 100, 79, 181.03
1, 8086, 0, 77, 57.59
0, 8138, 100, 80, 150.88
1, 8086, 100, 78, 204.25
0, 8138, 100, 79, 105.32
1, 8086, 86, 78, 206.55
0, 8138, 100, 78, 109.25
1, 8086, 100, 79, 155.34
0, 8138, 98, 79, 119.18
1, 8086, 43, 78, 149.21
0, 8138, 100, 79, 112.71
1, 8086, 100, 79, 218.42
0, 8138, 100, 79, 109.44
1, 8086, 84, 79, 180.48
0, 8138, 100, 79, 111.30
1, 8086, 100, 79, 191.61
0, 8138, 100, 79, 111.95
1, 8086, 100, 79, 195.20
0, 8138, 100, 79, 107.77
1, 8086, 100, 79, 170.98
0, 8138, 0, 77, 47.84
1, 8086, 100, 79, 176.29
0, 8138, 0, 77, 47.24
1, 8086, 100, 79, 108.97
0, 8138, 100, 79, 139.63
1, 8086, 0, 77, 50.20
0, 8138, 100, 79, 107.99
1, 8086, 0, 76, 49.81
0, 8138, 0, 77, 47.38
1, 8086, 100, 79, 163.63
0, 8138, 20, 76, 47.07
1, 8086, 85, 79, 56.72
0, 8138, 100, 79, 133.59
1, 8086, 0, 77, 55.74
0, 8138, 61, 79, 54.97
1, 8086, 17, 77, 200.87
0, 8138, 0, 77, 54.08
1, 8086, 100, 79, 160.94
0, 9196, 100, 80, 209.78
1, 9047, 0, 77, 55.50
0, 9196, 100, 79, 138.80
1, 9047, 0, 77, 55.00
0, 9196, 0, 77, 52.18
1, 9047, 100, 79, 152.66
0, 9196, 100, 79, 161.22
1, 9047, 0, 78, 56.20
0, 9196, 100, 79, 118.96
1, 9047, 0, 77, 55.12
0, 9196, 100, 79, 109.05
1, 9047, 100, 79, 212.44
0, 9196, 100, 79, 103.97
1, 9047, 7, 78, 56.84
0, 9196, 100, 79, 106.18
1, 9047, 100, 79, 160.13
0, 9196, 100, 79, 110.42
1, 9047, 81, 78, 51.29
0, 9196, 100, 79, 118.90
1, 9047, 100, 79, 149.93
0, 9196, 100, 79, 105.15
1, 9047, 76, 78, 54.63
0, 9196, 100, 79, 116.13
1, 9047, 100, 79, 140.34
0, 9196, 100, 79, 106.14
1, 9047, 85, 79, 56.11
0, 9196, 100, 79, 126.83
1, 9047, 100, 79, 183.79
0, 9196, 100, 79, 129.00
1, 9047, 100, 78, 49.80
0, 9196, 100, 79, 118.48
1, 9047, 100, 79, 148.95
0, 9196, 100, 79, 111.77
1, 9047, 91, 79, 59.96
0, 9196, 100, 79, 105.53
1, 9047, 100, 79, 136.63
0, 9196, 100, 79, 108.38
1, 9047, 100, 79, 102.93
0, 9196, 100, 79, 132.84
1, 9047, 100, 79, 135.90
0, 9196, 100, 79, 96.18
1, 9047, 100, 79, 109.94
0, 9196, 100, 79, 91.52
1, 9047, 100, 78, 118.13
0, 9196, 100, 79, 101.80
1, 9047, 100, 79, 125.51
0, 9196, 100, 79, 102.77
1, 9047, 0, 78, 53.70
0, 9196, 100, 79, 108.65
1, 9047, 100, 79, 157.16
0, 9196, 100, 79, 123.96
1, 9047, 72, 78, 50.06
0, 9196, 100, 79, 105.39
1, 9047, 100, 79, 154.42
0, 9196, 100, 79, 107.22
1, 9047, 100, 79, 136.05
0, 9196, 100, 79, 101.30
1, 9047, 7, 78, 159.53
0, 9196, 100, 79, 107.55
1, 9047, 100, 80, 168.59
0, 9196, 100, 79, 93.72
1, 9047, 0, 78, 52.24
0, 9196, 100, 79, 108.29
1, 9047, 100, 79, 160.95
0, 9196, 100, 79, 105.09
1, 9047, 100, 79, 119.51
0, 9196, 98, 79, 111.35
1, 9047, 0, 78, 107.49
0, 9196, 100, 79, 102.89
1, 9047, 100, 79, 150.41
0, 9196, 100, 79, 107.58
1, 9047, 0, 78, 53.21
0, 9196, 100, 79, 93.10
1, 9047, 100, 79, 134.47
0, 9196, 100, 79, 85.38
1, 9047, 100, 79, 115.57
0, 9196, 100, 79, 87.46
1, 9047, 0, 78, 123.61
0, 9196, 100, 79, 105.66
1, 9047, 100, 79, 150.91
0, 9196, 100, 79, 113.99
1, 9047, 0, 78, 52.97
0, 9196, 100, 79, 86.94
1, 9047, 100, 79, 142.04
0, 9196, 100, 79, 99.27
1, 9047, 100, 80, 147.77
0, 9196, 100, 79, 91.06
1, 9047, 0, 78, 49.88
0, 9196, 100, 79, 105.79
1, 9047, 100, 79, 140.57
0, 9196, 100, 79, 112.84
1, 9047, 100, 80, 137.99
0, 9196, 100, 79, 98.03
1, 9047, 0, 78, 49.39
0, 9196, 100, 79, 104.88
1, 9047, 100, 79, 157.70
0, 9196, 100, 79, 108.63
1, 9047, 100, 79, 95.15
0, 9196, 100, 79, 112.07
1, 9047, 0, 77, 49.38
0, 9196, 100, 79, 103.97
