timestamp,index,temperature.gpu,power.draw,utilization.gpu,memory.used,clocks.current.graphics,clocks.current.memory,pstate,clocks_event_reasons.active
2026/09/18 23:06:42.689, 0, 74, 46.10, 0, 12475, 1189, 715, P0, 0x0000000000000000
2026/09/18 23:06:42.692, 1, 74, 54.77, 0, 12475, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:43.700, 0, 76, 152.89, 66, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:43.703, 1, 76, 166.54, 98, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:44.710, 0, 77, 131.55, 69, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:44.713, 1, 77, 151.57, 98, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:45.723, 0, 78, 148.28, 65, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:45.726, 1, 77, 136.10, 96, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:46.738, 0, 78, 125.93, 70, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:46.741, 1, 77, 136.67, 96, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:47.755, 0, 78, 138.36, 68, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:47.760, 1, 77, 149.39, 99, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:48.766, 0, 78, 174.44, 70, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:48.769, 1, 78, 153.41, 98, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:49.777, 0, 79, 136.25, 72, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:49.780, 1, 78, 142.87, 98, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:50.791, 0, 79, 149.16, 71, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:50.794, 1, 78, 123.42, 98, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:51.809, 0, 79, 154.36, 72, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:51.812, 1, 79, 161.40, 98, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:52.817, 0, 79, 136.15, 71, 12583, 1328, 715, P0, 0x0000000000000000
2026/09/18 23:06:52.820, 1, 79, 143.19, 98, 12583, 1328, 715, P0, 0x0000000000000000
