0, 9, 0, 77, 55.09
1, 9, 0, 58, 31.35
0, 265, 0, 76, 47.09
1, 4591, 0, 58, 38.13
0, 4002, 25, 75, 47.36
1, 4591, 0, 58, 37.89
0, 4002, 0, 75, 46.35
1, 4591, 96, 58, 44.16
0, 4416, 1, 76, 147.89
1, 5189, 0, 58, 43.09
0, 4416, 100, 80, 197.65
1, 5413, 27, 60, 181.46
0, 4416, 62, 79, 52.12
1, 5413, 40, 62, 186.41
0, 4416, 98, 79, 166.29
1, 5413, 22, 61, 185.80
0, 4416, 98, 80, 140.40
1, 5413, 35, 63, 187.78
0, 4416, 33, 78, 127.29
1, 5413, 87, 62, 48.06
0, 4416, 100, 79, 135.49
1, 5413, 65, 63, 178.22
0, 4416, 100, 79, 74.77
1, 5413, 26, 63, 158.63
0, 289, 0, 77, 55.07
1, 289, 0, 62, 47.52
