0, 9, 0, 56, 44.94
1, 9, 0, 54, 43.94
0, 265, 0, 55, 44.71
1, 2974, 0, 53, 43.45
0, 2427, 3, 55, 44.71
1, 2974, 100, 53, 44.43
0, 2811, 42, 57, 203.97
1, 3544, 0, 53, 43.39
0, 2811, 100, 59, 193.72
1, 3766, 0, 54, 44.10
0, 2811, 100, 59, 207.28
1, 3766, 0, 54, 87.43
0, 2811, 39, 57, 46.86
1, 3766, 66, 56, 186.04
0, 2811, 0, 57, 46.15
1, 3766, 100, 57, 199.64
0, 2837, 0, 57, 180.88
1, 3792, 100, 56, 46.79
0, 2837, 100, 61, 211.81
1, 3792, 64, 57, 185.94
0, 2837, 59, 59, 44.68
1, 3792, 68, 58, 187.71
0, 2837, 100, 61, 201.30
1, 3792, 100, 58, 188.99
0, 2837, 100, 62, 200.24
1, 3792, 97, 59, 58.76
0, 2837, 98, 62, 197.94
1, 3792, 37, 57, 174.83
0, 2837, 98, 62, 193.49
1, 3792, 80, 59, 169.76
0, 2837, 100, 62, 193.99
1, 3792, 0, 57, 45.05
0, 2837, 100, 63, 202.35
1, 3792, 100, 59, 191.47
0, 2837, 0, 60, 143.99
1, 3792, 100, 60, 65.48
0, 2837, 98, 63, 205.87
1, 3792, 65, 59, 190.60
0, 2837, 55, 62, 47.87
1, 3792, 68, 60, 173.28
0, 2837, 100, 64, 210.00
1, 3792, 100, 59, 180.77
0, 2837, 100, 64, 205.48
1, 3792, 100, 60, 186.53
0, 2513, 41, 62, 81.27
1, 3157, 56, 59, 104.40
0, 2513, 41, 61, 95.47
1, 3157, 56, 59, 103.06
0, 2513, 43, 62, 94.40
1, 3157, 50, 59, 151.64
0, 2513, 44, 61, 85.63
1, 3157, 56, 59, 145.85
0, 2513, 39, 61, 137.73
1, 3157, 54, 59, 105.89
0, 2513, 46, 61, 126.70
1, 3157, 52, 59, 117.53
0, 2513, 39, 61, 125.69
1, 3157, 55, 60, 102.85
0, 2513, 46, 61, 88.40
1, 3157, 52, 59, 103.10
0, 2513, 39, 62, 86.30
1, 3157, 54, 60, 146.40
0, 2513, 43, 62, 141.96
1, 3157, 50, 59, 102.59
0, 2513, 45, 62, 132.53
1, 3157, 55, 60, 86.56
0, 2513, 39, 62, 111.74
1, 3157, 53, 60, 96.98
0, 2513, 43, 62, 94.00
1, 3157, 50, 60, 110.69
0, 2513, 45, 62, 82.66
1, 3157, 56, 60, 116.03
0, 2513, 46, 62, 90.54
1, 3157, 55, 60, 116.10
0, 2513, 41, 62, 81.77
1, 3157, 55, 60, 135.04
0, 2513, 42, 62, 94.67
1, 3157, 50, 60, 149.69
0, 2513, 45, 62, 98.25
1, 3157, 56, 60, 146.94
0, 2513, 39, 62, 140.37
1, 3157, 53, 60, 104.94
0, 289, 0, 60, 47.13
1, 289, 0, 58, 46.36
