timestamp,index,temperature.gpu,power.draw,utilization.gpu,memory.used,clocks.current.graphics,clocks.current.memory,pstate,clocks_event_reasons.active
2026/09/19 01:23:20.355, 0, 68, 48.04, 0, 14916, 1316, 715, P0, 0x0000000000000000
2026/09/19 01:23:20.359, 1, 68, 50.44, 0, 14916, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:21.377, 0, 71, 149.04, 76, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:21.380, 1, 70, 153.76, 99, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:22.388, 0, 72, 189.29, 74, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:22.392, 1, 71, 183.83, 99, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:23.397, 0, 72, 173.41, 74, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:23.400, 1, 72, 139.15, 98, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:24.409, 0, 73, 207.31, 75, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:24.412, 1, 72, 178.57, 99, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:25.417, 0, 73, 170.72, 75, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:25.421, 1, 73, 141.76, 98, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:26.428, 0, 74, 165.27, 74, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:26.431, 1, 73, 170.79, 99, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:27.485, 0, 74, 89.94, 76, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:27.489, 1, 73, 103.94, 99, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:28.495, 0, 74, 198.22, 77, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:28.498, 1, 73, 180.13, 99, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:29.506, 0, 74, 192.66, 77, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:29.508, 1, 74, 191.65, 98, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:30.519, 0, 75, 149.99, 78, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:30.522, 1, 74, 124.99, 99, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:31.530, 0, 75, 148.06, 78, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:31.533, 1, 74, 152.99, 99, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:32.538, 0, 76, 155.33, 78, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:32.542, 1, 75, 148.37, 99, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:33.550, 0, 76, 196.37, 74, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:33.553, 1, 75, 198.34, 99, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:34.563, 0, 76, 201.99, 75, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:34.566, 1, 75, 195.25, 98, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:35.575, 0, 76, 170.87, 77, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:35.578, 1, 75, 159.42, 99, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:36.582, 0, 76, 142.60, 72, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:36.588, 1, 75, 157.07, 99, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:37.608, 0, 77, 208.34, 75, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:37.611, 1, 76, 202.88, 99, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:38.624, 0, 77, 161.81, 72, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:38.627, 1, 76, 153.38, 97, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:39.634, 0, 78, 135.92, 77, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:39.637, 1, 76, 133.71, 99, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:40.645, 0, 78, 159.03, 75, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:40.648, 1, 77, 161.68, 99, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:41.660, 0, 78, 141.49, 76, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:41.666, 1, 77, 166.45, 99, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:42.685, 0, 78, 157.81, 77, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:42.688, 1, 77, 160.37, 99, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:43.702, 0, 79, 167.74, 81, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:43.705, 1, 77, 166.81, 98, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:44.716, 0, 79, 179.05, 92, 15138, 1316, 715, P0, 0x0000000000000020
2026/09/19 01:23:44.719, 1, 78, 185.93, 94, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:45.733, 0, 80, 176.24, 92, 15138, 1290, 715, P0, 0x0000000000000000
2026/09/19 01:23:45.735, 1, 79, 199.39, 93, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:46.746, 0, 79, 160.70, 92, 15138, 1240, 715, P0, 0x0000000000000000
2026/09/19 01:23:46.749, 1, 79, 197.01, 91, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:47.756, 0, 79, 165.94, 92, 15138, 1240, 715, P0, 0x0000000000000000
2026/09/19 01:23:47.759, 1, 79, 184.97, 91, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:48.767, 0, 79, 153.79, 92, 15138, 1189, 715, P0, 0x0000000000000020
2026/09/19 01:23:48.774, 1, 79, 182.09, 89, 15138, 1328, 715, P0, 0x0000000000000000
2026/09/19 01:23:49.792, 0, 79, 151.34, 92, 15138, 1202, 715, P0, 0x0000000000000020
2026/09/19 01:23:49.795, 1, 79, 160.77, 89, 15138, 1252, 715, P0, 0x0000000000000020
2026/09/19 01:23:50.803, 0, 79, 153.96, 92, 15138, 1189, 715, P0, 0x0000000000000020
2026/09/19 01:23:50.806, 1, 79, 162.17, 92, 15138, 1252, 715, P0, 0x0000000000000020
2026/09/19 01:23:51.813, 0, 79, 137.52, 75, 15138, 1151, 715, P0, 0x0000000000000000
2026/09/19 01:23:51.815, 1, 79, 178.13, 88, 15138, 1252, 715, P0, 0x0000000000000000
2026/09/19 01:23:52.828, 0, 79, 108.92, 78, 15138, 1164, 715, P0, 0x0000000000000000
2026/09/19 01:23:52.835, 1, 79, 142.55, 97, 15138, 1265, 715, P0, 0x0000000000000000
2026/09/19 01:23:53.851, 0, 79, 119.42, 81, 15138, 1189, 715, P0, 0x0000000000000000
2026/09/19 01:23:53.857, 1, 79, 147.08, 95, 15138, 1290, 715, P0, 0x0000000000000000
2026/09/19 01:23:54.864, 0, 79, 105.57, 81, 15138, 1151, 715, P0, 0x0000000000000000
2026/09/19 01:23:54.871, 1, 79, 128.09, 96, 15138, 1316, 715, P0, 0x0000000000000020
2026/09/19 01:23:55.878, 0, 79, 70.62, 81, 15138, 1189, 715, P0, 0x0000000000000000
2026/09/19 01:23:55.882, 1, 79, 88.88, 93, 15138, 1316, 715, P0, 0x0000000000000020
2026/09/19 01:23:56.893, 0, 79, 113.08, 80, 15138, 1101, 715, P0, 0x0000000000000020
2026/09/19 01:23:56.896, 1, 79, 135.22, 95, 15138, 1303, 715, P0, 0x0000000000000000
2026/09/19 01:23:57.903, 0, 79, 123.50, 80, 15138, 1101, 715, P0, 0x0000000000000020
2026/09/19 01:23:57.908, 1, 79, 126.41, 94, 15138, 1290, 715, P0, 0x0000000000000020
2026/09/19 01:23:58.915, 0, 79, 117.49, 81, 15138, 1101, 715, P0, 0x0000000000000020
2026/09/19 01:23:58.919, 1, 79, 154.46, 94, 15138, 1316, 715, P0, 0x0000000000000020
2026/09/19 01:23:59.924, 0, 79, 124.05, 81, 15138, 1139, 715, P0, 0x0000000000000020
2026/09/19 01:23:59.936, 1, 80, 128.41, 94, 15138, 1278, 715, P0, 0x0000000000000020
2026/09/19 01:24:00.940, 0, 79, 147.72, 71, 15138, 1151, 715, P0, 0x0000000000000020
2026/09/19 01:24:00.943, 1, 79, 102.49, 100, 15138, 772, 715, P0, 0x0000000000000020
2026/09/19 01:24:01.968, 0, 79, 92.61, 81, 15138, 1164, 715, P0, 0x0000000000000000
2026/09/19 01:24:01.977, 1, 79, 111.79, 99, 15138, 1101, 715, P0, 0x0000000000000000
2026/09/19 01:24:02.984, 0, 79, 122.83, 80, 15138, 1151, 715, P0, 0x0000000000000020
2026/09/19 01:24:02.989, 1, 79, 115.73, 99, 15138, 1126, 715, P0, 0x0000000000000000
2026/09/19 01:24:03.994, 0, 79, 136.66, 81, 15138, 1139, 715, P0, 0x0000000000000020
2026/09/19 01:24:04.000, 1, 79, 147.04, 98, 15138, 1189, 715, P0, 0x0000000000000000
2026/09/19 01:24:05.008, 0, 79, 122.72, 80, 15138, 1177, 715, P0, 0x0000000000000000
2026/09/19 01:24:05.011, 1, 79, 95.86, 98, 15138, 1101, 715, P0, 0x0000000000000000
2026/09/19 01:24:06.035, 0, 79, 131.37, 81, 15138, 847, 715, P0, 0x0000000000000020
2026/09/19 01:24:06.047, 1, 79, 98.94, 84, 15138, 1088, 715, P0, 0x0000000000000020
2026/09/19 01:24:07.063, 0, 79, 111.94, 81, 15138, 1012, 715, P0, 0x0000000000000000
2026/09/19 01:24:07.067, 1, 79, 137.37, 88, 15138, 1189, 715, P0, 0x0000000000000000
2026/09/19 01:24:08.075, 0, 78, 136.08, 84, 15138, 885, 715, P0, 0x0000000000000020
2026/09/19 01:24:08.089, 1, 79, 114.09, 88, 15138, 1113, 715, P0, 0x0000000000000020
2026/09/19 01:24:09.100, 0, 79, 111.57, 81, 15138, 949, 715, P0, 0x0000000000000020
2026/09/19 01:24:09.109, 1, 79, 103.63, 96, 15138, 1050, 715, P0, 0x0000000000000020
2026/09/19 01:24:10.114, 0, 79, 86.62, 81, 15138, 1025, 715, P0, 0x0000000000000000
2026/09/19 01:24:10.117, 1, 79, 108.38, 94, 15138, 1139, 715, P0, 0x0000000000000000
2026/09/19 01:24:11.145, 0, 79, 109.79, 81, 15138, 1063, 715, P0, 0x0000000000000000
2026/09/19 01:24:11.148, 1, 79, 138.71, 94, 15138, 1164, 715, P0, 0x0000000000000000
2026/09/19 01:24:12.158, 0, 79, 115.07, 81, 15138, 961, 715, P0, 0x0000000000000020
2026/09/19 01:24:12.171, 1, 79, 110.28, 97, 15138, 1075, 715, P0, 0x0000000000000020
2026/09/19 01:24:13.187, 0, 79, 100.14, 84, 15138, 936, 715, P0, 0x0000000000000020
2026/09/19 01:24:13.195, 1, 79, 101.77, 97, 15138, 1037, 715, P0, 0x0000000000000020
2026/09/19 01:24:14.212, 0, 79, 88.57, 77, 15138, 987, 715, P0, 0x0000000000000000
2026/09/19 01:24:14.214, 1, 79, 88.22, 95, 15138, 1139, 715, P0, 0x0000000000000020
2026/09/19 01:24:15.224, 0, 79, 107.49, 81, 15138, 1037, 715, P0, 0x0000000000000000
2026/09/19 01:24:15.234, 1, 79, 90.11, 97, 15138, 1075, 715, P0, 0x0000000000000000
2026/09/19 01:24:16.246, 0, 79, 107.00, 81, 15138, 1025, 715, P0, 0x0000000000000000
2026/09/19 01:24:16.255, 1, 79, 90.16, 98, 15138, 1113, 715, P0, 0x0000000000000000
2026/09/19 01:24:17.260, 0, 79, 86.95, 82, 15138, 1063, 715, P0, 0x0000000000000000
2026/09/19 01:24:17.264, 1, 79, 90.54, 99, 15138, 1075, 715, P0, 0x0000000000000000
2026/09/19 01:24:18.272, 0, 79, 111.56, 81, 15138, 1063, 715, P0, 0x0000000000000000
2026/09/19 01:24:18.275, 1, 79, 93.47, 99, 15138, 1101, 715, P0, 0x0000000000000000
2026/09/19 01:24:19.286, 0, 79, 101.57, 80, 15138, 1101, 715, P0, 0x0000000000000000
2026/09/19 01:24:19.294, 1, 79, 116.50, 95, 15138, 1101, 715, P0, 0x0000000000000000
2026/09/19 01:24:20.316, 0, 79, 110.58, 84, 15138, 1037, 715, P0, 0x0000000000000000
2026/09/19 01:24:20.322, 1, 79, 88.99, 95, 15138, 1126, 715, P0, 0x0000000000000020
2026/09/19 01:24:21.329, 0, 79, 90.96, 81, 15138, 1139, 715, P0, 0x0000000000000020
2026/09/19 01:24:21.335, 1, 79, 134.77, 94, 15138, 1252, 715, P0, 0x0000000000000000
2026/09/19 01:24:22.345, 0, 79, 146.70, 84, 15138, 999, 715, P0, 0x0000000000000020
2026/09/19 01:24:22.357, 1, 79, 112.53, 92, 15138, 1126, 715, P0, 0x0000000000000020
2026/09/19 01:24:23.375, 0, 79, 102.48, 84, 15138, 987, 715, P0, 0x0000000000000000
2026/09/19 01:24:23.378, 1, 79, 90.89, 95, 15138, 1189, 715, P0, 0x0000000000000020
2026/09/19 01:24:24.389, 0, 79, 100.65, 84, 15138, 860, 715, P0, 0x0000000000000020
2026/09/19 01:24:24.399, 1, 79, 110.27, 96, 15138, 1113, 715, P0, 0x0000000000000000
2026/09/19 01:24:25.418, 0, 79, 107.40, 84, 15138, 1025, 715, P0, 0x0000000000000000
2026/09/19 01:24:25.421, 1, 79, 124.17, 95, 15138, 1151, 715, P0, 0x0000000000000000
2026/09/19 01:24:26.435, 0, 79, 136.55, 77, 15138, 961, 715, P0, 0x0000000000000020
2026/09/19 01:24:26.440, 1, 79, 122.84, 91, 15138, 1088, 715, P0, 0x0000000000000020
2026/09/19 01:24:27.447, 0, 79, 133.62, 84, 15138, 1088, 715, P0, 0x0000000000000000
2026/09/19 01:24:27.450, 1, 79, 154.82, 96, 15138, 1075, 715, P0, 0x0000000000000020
2026/09/19 01:24:28.473, 0, 79, 142.04, 84, 15138, 987, 715, P0, 0x0000000000000020
2026/09/19 01:24:28.482, 1, 80, 117.47, 94, 15138, 1075, 715, P0, 0x0000000000000020
2026/09/19 01:24:29.486, 0, 79, 109.23, 84, 15138, 987, 715, P0, 0x0000000000000020
2026/09/19 01:24:29.489, 1, 79, 107.31, 94, 15138, 1151, 715, P0, 0x0000000000000000
2026/09/19 01:24:30.502, 0, 79, 114.66, 84, 15138, 1063, 715, P0, 0x0000000000000000
2026/09/19 01:24:30.505, 1, 79, 140.22, 93, 15138, 1189, 715, P0, 0x0000000000000000
2026/09/19 01:24:31.514, 0, 79, 134.46, 77, 15138, 936, 715, P0, 0x0000000000000020
2026/09/19 01:24:31.524, 1, 79, 120.22, 91, 15138, 1075, 715, P0, 0x0000000000000020
2026/09/19 01:24:32.531, 0, 79, 90.89, 84, 15138, 1088, 715, P0, 0x0000000000000000
2026/09/19 01:24:32.542, 1, 79, 110.67, 99, 15138, 1025, 715, P0, 0x0000000000000020
2026/09/19 01:24:33.553, 0, 79, 103.73, 84, 15138, 1025, 715, P0, 0x0000000000000000
2026/09/19 01:24:33.563, 1, 79, 102.18, 100, 15138, 999, 715, P0, 0x0000000000000000
2026/09/19 01:24:34.579, 0, 79, 104.92, 85, 15138, 873, 715, P0, 0x0000000000000020
2026/09/19 01:24:34.585, 1, 79, 104.34, 100, 15138, 911, 715, P0, 0x0000000000000020
2026/09/19 01:24:35.591, 0, 79, 104.21, 86, 15138, 961, 715, P0, 0x0000000000000020
2026/09/19 01:24:35.594, 1, 79, 103.63, 99, 15138, 987, 715, P0, 0x0000000000000000
2026/09/19 01:24:36.616, 0, 79, 122.63, 84, 15138, 1050, 715, P0, 0x0000000000000000
2026/09/19 01:24:36.625, 1, 79, 126.30, 99, 15138, 1037, 715, P0, 0x0000000000000000
2026/09/19 01:24:37.633, 0, 79, 113.97, 84, 15138, 1037, 715, P0, 0x0000000000000000
2026/09/19 01:24:37.636, 1, 79, 101.29, 100, 15138, 936, 715, P0, 0x0000000000000020
