timestamp,index,temperature.gpu,power.draw,utilization.gpu,memory.used,clocks.current.graphics,clocks.current.memory,pstate,clocks_event_reasons.active
2026/09/18 18:58:29.869, 0, 77, 48.53, 6, 9, 1189, 715, P0, 0x0000000000000000
2026/09/18 18:58:29.873, 1, 76, 47.54, 6, 9, 1189, 715, P0, 0x0000000000000000
2026/09/18 18:58:30.882, 0, 76, 47.08, 0, 265, 1189, 715, P0, 0x0000000000000000
2026/09/18 18:58:30.934, 1, 76, 48.24, 0, 265, 1189, 715, P0, 0x0000000000000000
2026/09/18 18:58:31.939, 0, 76, 47.08, 0, 265, 1189, 715, P0, 0x0000000000000000
2026/09/18 18:58:31.942, 1, 76, 48.00, 0, 265, 1189, 715, P0, 0x0000000000000000
2026/09/18 18:58:32.952, 0, 76, 46.84, 0, 265, 1189, 715, P0, 0x0000000000000000
2026/09/18 18:58:33.991, 1, 75, 47.06, 0, 265, 1189, 715, P0, 0x0000000000000000
2026/09/18 18:58:35.005, 0, 75, 47.33, 4, 4002, 1189, 715, P0, 0x0000000000000000
2026/09/18 18:58:35.008, 1, 75, 47.06, 0, 4591, 1189, 715, P0, 0x0000000000000000
2026/09/18 18:58:36.013, 0, 75, 47.08, 24, 4002, 1189, 715, P0, 0x0000000000000000
2026/09/18 18:58:36.017, 1, 75, 46.82, 0, 4591, 1189, 715, P0, 0x0000000000000000
2026/09/18 18:58:37.025, 0, 75, 46.59, 0, 4002, 1189, 715, P0, 0x0000000000000000
2026/09/18 18:58:37.028, 1, 75, 55.02, 95, 4591, 1328, 715, P0, 0x0000000000000000
2026/09/18 18:58:38.037, 0, 75, 52.62, 0, 8709, 1189, 715, P0, 0x0000000000000000
2026/09/18 18:58:38.040, 1, 75, 54.04, 36, 9589, 1328, 715, P0, 0x0000000000000000
2026/09/18 18:58:39.046, 0, 79, 205.40, 94, 8821, 1328, 715, P0, 0x0000000000000000
2026/09/18 18:58:39.049, 1, 77, 209.84, 83, 9807, 1328, 715, P0, 0x0000000000000000
