0, 9, 0, 69, 49.77
1, 9, 0, 67, 49.01
0, 265, 0, 69, 49.50
1, 9, 0, 67, 49.01
0, 2248, 99, 70, 196.21
1, 9, 0, 67, 46.92
0, 2248, 100, 74, 221.68
1, 9, 0, 67, 48.68
0, 1951, 95, 74, 180.07
1, 9, 0, 66, 48.21
0, 1951, 95, 75, 179.73
1, 9, 0, 66, 48.21
0, 1951, 95, 75, 182.36
1, 9, 0, 66, 47.96
0, 1951, 95, 75, 182.60
1, 9, 0, 66, 48.22
0, 1951, 95, 76, 182.86
1, 9, 0, 66, 47.97
0, 1951, 95, 76, 184.44
1, 9, 0, 66, 47.73
0, 1951, 95, 76, 183.10
1, 9, 0, 65, 47.73
0, 289, 95, 76, 69.77
1, 9, 0, 65, 47.51
