timestamp,index,temperature.gpu,power.draw,utilization.gpu,memory.used,clocks.current.graphics,clocks.current.memory,pstate,clocks_event_reasons.active
2026/09/17 06:17:05.962, 0, 66, 41.77, 0, 15982, 1189, 715, P0, 0x0000000000000000
2026/09/17 06:17:05.966, 1, 67, 48.99, 0, 15277, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:17:06.973, 0, 70, 191.01, 100, 16042, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:17:06.975, 1, 66, 48.88, 0, 15277, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:17:07.985, 0, 69, 194.67, 40, 16042, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:17:07.988, 1, 70, 53.45, 98, 15337, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:17:08.995, 0, 69, 172.15, 0, 16042, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:17:08.998, 1, 70, 188.04, 100, 15337, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:17:10.009, 0, 69, 51.90, 10, 16042, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:17:10.012, 1, 70, 189.30, 64, 15337, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:17:11.022, 0, 71, 51.18, 74, 16042, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:17:11.025, 1, 70, 188.86, 0, 15337, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:17:12.036, 0, 73, 197.55, 100, 16042, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:17:12.039, 1, 69, 51.97, 0, 15337, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:17:13.047, 0, 73, 200.17, 100, 16042, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:17:13.050, 1, 70, 52.96, 27, 15337, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:17:14.063, 0, 70, 52.62, 26, 16042, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:17:14.066, 1, 72, 176.04, 100, 15337, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:17:15.074, 0, 73, 198.98, 100, 16042, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:17:15.077, 1, 69, 51.74, 0, 15337, 1328, 715, P0, 0x0000000000000000
