0, 9, 0, 75, 46.35
1, 9, 0, 76, 48.52
0, 265, 0, 75, 46.35
1, 4120, 0, 75, 47.30
0, 4030, 26, 74, 46.62
1, 4120, 0, 75, 47.06
0, 4030, 0, 74, 45.86
1, 4120, 97, 75, 54.77
0, 4410, 100, 77, 207.88
1, 4446, 0, 75, 54.10
0, 4410, 100, 79, 208.77
1, 4646, 0, 76, 112.84
0, 4410, 0, 77, 57.55
1, 4646, 100, 78, 222.61
0, 4692, 1, 78, 208.26
1, 4896, 92, 78, 59.51
0, 4692, 98, 79, 167.27
1, 4896, 60, 79, 203.55
0, 4692, 98, 80, 164.25
1, 4896, 50, 79, 198.88
0, 4692, 100, 79, 138.75
1, 4896, 34, 79, 182.47
0, 4692, 100, 79, 148.05
1, 4896, 54, 79, 52.85
0, 4692, 100, 79, 165.30
1, 4896, 0, 78, 56.63
0, 4692, 18, 77, 125.00
1, 4896, 76, 78, 56.45
0, 4692, 0, 77, 53.04
1, 4896, 100, 80, 184.71
0, 5557, 23, 78, 170.44
1, 5665, 70, 78, 55.42
0, 5557, 98, 80, 140.50
1, 5665, 78, 79, 164.05
0, 5557, 98, 79, 121.29
1, 5665, 20, 79, 169.33
0, 5557, 100, 79, 119.86
1, 5665, 100, 79, 50.01
0, 5557, 100, 79, 126.18
1, 5665, 100, 80, 153.24
0, 5557, 100, 79, 106.97
1, 5665, 55, 79, 155.22
0, 5557, 99, 79, 100.70
1, 5665, 18, 79, 159.13
0, 5557, 99, 79, 99.17
1, 5665, 100, 79, 167.24
0, 5557, 100, 79, 109.86
1, 5665, 100, 80, 159.27
0, 5557, 100, 79, 114.78
1, 5665, 100, 79, 131.27
0, 5557, 100, 79, 93.08
1, 5665, 100, 79, 145.67
0, 5557, 100, 79, 89.97
1, 5665, 100, 79, 145.93
0, 5557, 100, 79, 96.83
1, 5665, 100, 79, 159.51
0, 5557, 100, 79, 116.25
1, 5665, 100, 80, 170.38
0, 5557, 100, 79, 116.34
1, 5665, 100, 79, 148.23
0, 5557, 100, 79, 103.10
1, 5665, 100, 79, 150.14
0, 5557, 100, 79, 103.13
1, 5665, 100, 79, 137.78
0, 5557, 99, 79, 96.21
1, 5665, 85, 79, 137.83
0, 5557, 100, 79, 99.94
1, 5665, 0, 78, 116.43
0, 5557, 100, 79, 95.40
1, 5665, 0, 78, 50.34
0, 5557, 100, 79, 107.25
1, 5665, 55, 79, 56.29
0, 5557, 100, 79, 113.44
1, 5665, 100, 79, 122.28
0, 5557, 100, 79, 112.82
1, 5665, 100, 79, 138.03
0, 5557, 99, 79, 100.88
1, 5665, 61, 79, 158.26
0, 5557, 100, 79, 95.15
1, 5665, 0, 78, 49.86
0, 5557, 100, 79, 104.19
1, 5665, 83, 78, 52.47
0, 5557, 100, 79, 109.10
1, 5665, 100, 79, 130.29
0, 5557, 100, 79, 101.53
1, 5665, 100, 79, 115.24
0, 5557, 99, 79, 107.14
1, 5665, 88, 79, 149.02
0, 5557, 100, 79, 109.49
1, 5665, 0, 78, 50.29
0, 5557, 100, 79, 101.30
1, 5665, 100, 79, 50.83
0, 5557, 0, 77, 52.50
1, 5665, 100, 79, 132.12
0, 5557, 37, 77, 52.85
1, 5665, 50, 77, 55.49
0, 5557, 100, 79, 126.52
1, 5665, 0, 77, 56.03
0, 5557, 0, 77, 47.65
1, 5665, 100, 80, 137.53
0, 5557, 100, 79, 163.50
1, 5665, 0, 77, 56.42
0, 5557, 0, 78, 54.05
1, 5665, 100, 79, 173.16
0, 6711, 100, 79, 57.38
1, 6691, 0, 78, 190.23
0, 6711, 100, 80, 128.74
1, 6691, 35, 79, 193.94
0, 6711, 100, 79, 135.37
1, 6691, 100, 79, 158.84
0, 6711, 100, 79, 118.49
1, 6691, 12, 78, 50.54
0, 6711, 100, 79, 118.59
1, 6691, 100, 79, 141.75
0, 6711, 100, 79, 112.56
1, 6691, 89, 79, 50.09
0, 6711, 100, 79, 103.26
1, 6691, 0, 79, 146.72
0, 6711, 100, 79, 115.69
1, 6691, 100, 79, 146.08
0, 6711, 100, 79, 117.77
1, 6691, 100, 80, 147.79
0, 6711, 100, 79, 118.50
1, 6691, 100, 79, 50.31
0, 6711, 100, 79, 99.60
1, 6691, 57, 78, 56.34
0, 6711, 100, 79, 89.41
1, 6691, 75, 78, 54.90
0, 6711, 100, 79, 89.85
1, 6691, 14, 79, 52.28
0, 6711, 100, 79, 94.41
1, 6691, 87, 79, 54.95
0, 6711, 100, 79, 102.46
1, 6691, 100, 79, 120.69
0, 6711, 100, 79, 100.92
1, 6691, 100, 79, 139.15
