timestamp,index,temperature.gpu,power.draw,utilization.gpu,memory.used,clocks.current.graphics,clocks.current.memory,pstate,clocks_event_reasons.active
2026/09/17 06:37:11.119, 0, 58, 38.64, 0, 15932, 1189, 715, P0, 0x0000000000000000
2026/09/17 06:37:11.124, 1, 59, 44.69, 0, 15116, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:12.131, 0, 62, 174.49, 100, 15992, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:12.134, 1, 59, 38.14, 0, 15116, 1189, 715, P0, 0x0000000000000000
2026/09/17 06:37:13.158, 0, 63, 179.62, 100, 15992, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:13.164, 1, 62, 172.57, 100, 15176, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:14.186, 0, 63, 179.13, 93, 15992, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:14.189, 1, 63, 166.57, 100, 15176, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:15.203, 0, 62, 129.07, 0, 15992, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:15.206, 1, 63, 160.78, 100, 15176, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:16.214, 0, 63, 48.35, 64, 15992, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:16.216, 1, 62, 164.83, 79, 15176, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:17.235, 0, 65, 172.06, 100, 15992, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:17.237, 1, 61, 47.02, 0, 15176, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:18.244, 0, 65, 181.94, 100, 15992, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:18.247, 1, 63, 48.19, 44, 15176, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:19.253, 0, 65, 168.80, 99, 15992, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:19.256, 1, 64, 173.09, 100, 15176, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:20.262, 0, 65, 176.23, 100, 15992, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:20.267, 1, 62, 46.75, 0, 15176, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:21.276, 0, 62, 47.33, 0, 15992, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:21.278, 1, 64, 170.46, 100, 15176, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:22.289, 0, 63, 86.91, 46, 15992, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:22.292, 1, 63, 79.38, 47, 15176, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:23.301, 0, 63, 92.11, 42, 15992, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:23.307, 1, 62, 73.38, 48, 15176, 1328, 715, P0, 0x0000000000000000
2026/09/17 06:37:24.326, 0, 62, 76.35, 43, 15992, 1328, 715, P0, 0x0000000000000000
